Investor Date,PRIS,BERÄKNAT_SUBSTANSVÄRDE,Rabatt/Premie,Nuvarande rabatt minus snitt,Genomsnittsrabatt senaste 100 handelsdagarna,Avkastning 200 handelsdagar,OMX Date,Index Value,Avkastning OMXS#=
2022-10-27,"247,2",277.0,"1,120550162","-0,014590857","1,135141019","14,36%",2022-10-27,"1 968,22931971839","10,68%"
2022-10-28,"248,6",277.0,"1,114239743","-0,020315451","1,134555194","14,12%",2022-10-28,"1 974,27725680980","10,45%"
2022-10-31,"248,1",275.0,"1,108424023","-0,025349009","1,133773031","13,34%",2022-10-31,"1 968,52512660426","9,45%"
2022-11-01,"247,2",276.0,"1,116504854","-0,016576449","1,133081303","13,11%",2022-11-01,"1 974,99149613269","8,64%"
2022-11-02,246,277.0,"1,12601626","-0,006491082","1,132507342","13,25%",2022-11-02,"1 980,52345372686","8,00%"
2022-11-03,"244,2",274.0,"1,122031122","-0,009966299","1,131997421","14,95%",2022-11-03,"1 960,05837668611","9,88%"
2022-11-04,"248,1",280.0,"1,128577187","-0,002870536","1,131447722","13,78%",2022-11-04,"1 999,01230733710","7,79%"
2022-11-07,250,285.0,"1,14","0,009040704","1,130959296","12,48%",2022-11-07,"2 008,62280198596","6,83%"
2022-11-08,"253,7",288.0,"1,135199054","0,004704071","1,130494983","10,68%",2022-11-08,"2 035,98661445431","5,52%"
2022-11-09,"254,6",288.0,"1,131186174","0,001152115","1,130034059","11,35%",2022-11-09,"2 033,12335851505","6,94%"
2022-11-10,"264,9",293.0,"1,106077765","-0,023307532","1,129385297","7,59%",2022-11-10,"2 106,11320918509","4,05%"
2022-11-11,"266,5",295.0,"1,106941839","-0,021925139","1,128866978","7,28%",2022-11-11,"2 108,67397704282","3,62%"
2022-11-14,"268,7",295.0,"1,097878675","-0,03038025","1,128258925","6,14%",2022-11-14,"2 107,98562024608","3,64%"
2022-11-15,"268,5",295.0,"1,098696462","-0,029009961","1,127706423","6,33%",2022-11-15,"2 098,00532108274","4,20%"
2022-11-16,"266,3",293.0,"1,100262861","-0,026816565","1,127079426","7,77%",2022-11-16,"2 074,98210833691","5,72%"
2022-11-17,"262,3",291.0,"1,109416698","-0,017151043","1,126567742","11,13%",2022-11-17,"2 067,08131285076","6,61%"
2022-11-18,"264,9",295.0,"1,113627784","-0,012519996","1,12614778","10,46%",2022-11-18,"2 087,36804027822","5,52%"
2022-11-21,261,294.0,"1,126436782","0,00052402","1,125912762","11,61%",2022-11-21,"2 082,57288909872","4,95%"
2022-11-22,"263,4",297.0,"1,127562642","0,002073079","1,125489563","9,23%",2022-11-22,"2 096,56432631911","3,81%"
2022-11-23,"267,2",298.0,"1,115269461","-0,009722964","1,124992425","8,61%",2022-11-23,"2 109,83630361990","3,54%"
2022-11-24,"268,1",297.0,"1,107795599","-0,016673262","1,124468861","7,94%",2022-11-24,"2 106,75291487291","3,34%"
2022-11-25,"271,7",299.0,"1,100478469","-0,023479547","1,123958016","6,55%",2022-11-25,"2 116,74189796788","2,16%"
2022-11-28,"264,7",295.0,"1,11446921","-0,009092609","1,12356182","10,88%",2022-11-28,"2 096,37739123305","4,48%"
2022-11-29,"263,7",295.0,"1,118695487","-0,00450532","1,123200808","11,87%",2022-11-29,"2 092,24334650086","4,92%"
2022-11-30,"266,1",295.0,"1,108605787","-0,014105704","1,122711491","10,33%",2022-11-30,"2 102,42254992320","4,02%"
2022-12-01,268,299.0,"1,115671642","-0,006707103","1,122378745","9,59%",2022-12-01,"2 125,09407809053","2,45%"
2022-12-02,264,299.0,"1,132575758","0,010359907","1,12221585","12,39%",2022-12-02,"2 129,46566277538","3,43%"
2022-12-05,"266,2",300.0,"1,126972201","0,00486281","1,122109391","10,26%",2022-12-05,"2 139,69102957561","1,83%"
2022-12-06,"262,3",297.0,"1,13229127","0,010054889","1,122236381","11,36%",2022-12-06,"2 111,28367493538","2,59%"
2022-12-07,"253,5",293.0,"1,15581854","0,033376487","1,122442054","15,03%",2022-12-07,"2 088,42751246258","3,24%"
2022-12-08,"252,6",293.0,"1,159936659","0,037174769","1,12276189","13,26%",2022-12-08,"2 091,87972341881","1,97%"
2022-12-09,"258,7",297.0,"1,148047932","0,024933682","1,12311425","10,36%",2022-12-09,"2 116,44698422226","0,66%"
2022-12-12,259,296.0,"1,142857143","0,019318167","1,123538976","11,39%",2022-12-12,"2 108,92374335132","1,36%"
2022-12-13,"260,6",300.0,"1,151189563","0,02709491","1,124094653","10,74%",2022-12-13,"2 140,69560791812","0,69%"
2022-12-14,"261,2",302.0,"1,156202144","0,031656553","1,124545591","10,18%",2022-12-14,"2 139,02903415767","0,32%"
2022-12-15,"255,7",295.0,"1,153695737","0,028661762","1,125033975","11,15%",2022-12-15,"2 079,52183115718","2,19%"
2022-12-16,"252,5",293.0,"1,16039604","0,034713209","1,12568283","10,93%",2022-12-16,"2 046,09418721202","3,45%"
2022-12-19,254,294.0,"1,157480315","0,031034905","1,12644541","11,22%",2022-12-19,"2 047,98128062089","3,86%"
2022-12-20,"252,4",292.0,"1,156893819","0,029762698","1,127131122","13,35%",2022-12-20,"2 036,41892699487","5,77%"
2022-12-21,"258,1",296.0,"1,146842309","0,019128404","1,127713906","9,92%",2022-12-21,"2 065,12814792866","3,30%"
2022-12-22,"254,5",293.0,"1,151277014","0,022895224","1,12838179","14,11%",2022-12-22,"2 043,29707205670","7,33%"
2022-12-23,"257,5",295.0,"1,145631068","0,016726514","1,128904554","13,24%",2022-12-23,"2 054,32854494569","6,78%"
2022-12-27,"258,3",297.0,"1,149825784","0,020441339","1,129384445","14,44%",2022-12-27,"2 067,60709608576","6,99%"
2022-12-28,"255,4",295.0,"1,155050901","0,024983905","1,130066996","14,10%",2022-12-28,"2 052,76167061899","6,68%"
2022-12-29,"257,1",297.0,"1,155192532","0,024579862","1,13061267","13,61%",2022-12-29,"2 075,31268708499","5,56%"
2022-12-30,253,293.0,"1,158102767","0,026879913","1,131222854","14,35%",2022-12-30,"2 043,40447187564","6,31%"
2023-01-02,"257,3",298.0,"1,158181112","0,026367936","1,131813175","11,85%",2023-01-02,"2 075,75629306715","3,31%"
2023-01-03,"260,6",300.0,"1,151189563","0,018923509","1,132266054","9,21%",2023-01-03,"2 090,02574018041","1,52%"
2023-01-04,"261,9",301.0,"1,149293624","0,016512065","1,132781558","6,03%",2023-01-04,"2 120,34897589508","-2,01%"
2023-01-05,"263,2",305.0,"1,15881459","0,025484323","1,133330267","5,09%",2023-01-05,"2 137,44076150966","-3,32%"
2023-01-09,"268,7",312.0,"1,16114626","0,027333615","1,133812645","4,24%",2023-01-09,"2 191,82253046464","-5,37%"
2023-01-10,266,310.0,"1,165413534","0,031140714","1,13427282","5,15%",2023-01-10,"2 180,70291525807","-4,90%"
2023-01-11,"269,5",314.0,"1,165120594","0,03051464","1,134605954","4,90%",2023-01-11,"2 207,79531905585","-6,49%"
2023-01-12,"275,6",318.0,"1,153846154","0,018901568","1,134944586","2,07%",2023-01-12,"2 225,27409610036","-7,89%"
2023-01-13,273,316.0,"1,157509158","0,022435807","1,135073351","2,89%",2023-01-13,"2 217,18433327269","-7,22%"
2023-01-16,"275,7",318.0,"1,153427639","0,018087981","1,135339658","4,17%",2023-01-16,"2 225,10300329538","-6,71%"
2023-01-17,"272,3",316.0,"1,160484759","0,024732061","1,135752698","5,33%",2023-01-17,"2 212,83368055420","-6,30%"
2023-01-18,"274,3",319.0,"1,162960262","0,027054898","1,135905364","6,85%",2023-01-18,"2 218,73577178195","-4,86%"
2023-01-19,"268,7",311.0,"1,157424637","0,021404944","1,136019693","9,68%",2023-01-19,"2 173,89233394453","-2,17%"
2023-01-20,"271,6",318.0,"1,17083947","0,034566546","1,136272924","7,95%",2023-01-20,"2 197,42153376018","-3,36%"
2023-01-23,"275,1",320.0,"1,163213377","0,026766616","1,136446761","5,93%",2023-01-23,"2 224,52861583257","-4,88%"
2023-01-24,"274,1",321.0,"1,171105436","0,034400249","1,136705187","6,17%",2023-01-24,"2 216,16593026853","-4,60%"
2023-01-25,"276,6",320.0,"1,156905278","0,019999583","1,136905695","6,44%",2023-01-25,"2 204,29553296365","-3,01%"
2023-01-26,"277,4",318.0,"1,146359048","0,009247235","1,137111814","5,44%",2023-01-26,"2 190,52595920920","-3,43%"
2023-01-27,278,319.0,"1,147482014","0,01018753","1,137294484","5,90%",2023-01-27,"2 197,65937643631","-3,41%"
2023-01-30,"276,1",319.0,"1,155378486","0,017890821","1,137487666","8,91%",2023-01-30,"2 200,08060465675","-1,37%"
2023-01-31,"274,5",319.0,"1,162112933","0,024315725","1,137797207","11,07%",2023-01-31,"2 198,53897094036","-0,25%"
2023-02-01,"279,4",321.0,"1,14889048","0,010921204","1,137969276","8,16%",2023-02-01,"2 210,13095932598","-1,75%"
2023-02-02,"290,1",328.0,"1,130644605","-0,007287827","1,137932432","4,79%",2023-02-02,"2 287,40052568726","-3,87%"
2023-02-03,"287,8",329.0,"1,143154969","0,005225645","1,137929323","6,71%",2023-02-03,"2 294,51683833899","-3,84%"
2023-02-06,"283,6",324.0,"1,142454161","0,004585876","1,137868285","8,18%",2023-02-06,"2 258,20377942485","-2,71%"
2023-02-07,"286,2",325.0,"1,135569532","-0,002216793","1,137786325","8,67%",2023-02-07,"2 254,80000566357","-1,85%"
2023-02-08,"285,8",319.0,"1,11616515","-0,021528898","1,137694048","8,57%",2023-02-08,"2 244,13923036448","-0,79%"
2023-02-09,"283,8",318.0,"1,1205074","-0,017055946","1,137563346","10,04%",2023-02-09,"2 235,37163612121","-0,27%"
2023-02-10,"279,5",313.0,"1,119856887","-0,017512336","1,137369223","11,88%",2023-02-10,"2 200,77224554091","1,19%"
2023-02-13,"284,5",318.0,"1,117750439","-0,019386283","1,137136722","9,10%",2023-02-13,"2 233,18216056797","-0,82%"
2023-02-14,"285,9",319.0,"1,115774746","-0,021116698","1,136891444","10,07%",2023-02-14,"2 232,45332372724","0,02%"
2023-02-15,288,321.0,"1,114583333","-0,022159302","1,136742636","9,65%",2023-02-15,"2 255,13532301439","-1,01%"
2023-02-16,"288,7",322.0,"1,115344648","-0,021213544","1,136558192","9,28%",2023-02-16,"2 256,54451120834","-0,28%"
2023-02-17,"287,3",322.0,"1,120779673","-0,015629334","1,136409007","9,26%",2023-02-17,"2 249,38398126385","0,20%"
2023-02-20,"286,5",322.0,"1,12390925","-0,012502864","1,136412113","10,72%",2023-02-20,"2 238,45344092437","1,31%"
2023-02-21,282,318.0,"1,127659574","-0,008881206","1,13654078","13,48%",2023-02-21,"2 223,48987674666","2,97%"
2023-02-22,283,319.0,"1,127208481","-0,009452267","1,136660747","13,57%",2023-02-22,"2 223,30461681982","2,87%"
2023-02-23,"284,3",320.0,"1,125571579","-0,011124583","1,136696162","13,75%",2023-02-23,"2 227,58107343970","3,84%"
2023-02-24,"283,5",318.0,"1,121693122","-0,014913145","1,136606267","15,94%",2023-02-24,"2 206,43125878720","6,04%"
2023-02-27,"286,9",322.0,"1,12234228","-0,014240382","1,136582661","14,67%",2023-02-27,"2 234,98548897682","4,46%"
2023-02-28,"287,6",323.0,"1,123087622","-0,013580224","1,136667846","13,98%",2023-02-28,"2 226,75461135346","4,31%"
2023-03-01,"287,4",322.0,"1,120389701","-0,016071069","1,13646077","15,66%",2023-03-01,"2 214,67995971681","6,80%"
2023-03-02,"284,8",324.0,"1,137640449","0,001382133","1,136258317","15,94%",2023-03-02,"2 214,67111837004","7,76%"
2023-03-03,"289,3",329.0,"1,137227791","0,001156546","1,136071246","14,10%",2023-03-03,"2 252,76050368069","5,39%"
2023-03-06,"290,5",329.0,"1,13253012","-0,003197073","1,135727193","13,56%",2023-03-06,"2 261,86281994387","5,42%"
2023-03-07,"285,9",326.0,"1,140258832","0,004463069","1,135795763","14,62%",2023-03-07,"2 244,66070654652","6,51%"
2023-03-08,"282,8",326.0,"1,152758133","0,016971447","1,135786686","15,45%",2023-03-08,"2 248,52227486963","5,63%"
2023-03-09,"282,2",323.0,"1,144578313","0,008802715","1,135775598","16,55%",2023-03-09,"2 245,10903976931","5,88%"
2023-03-10,"275,6",313.0,"1,135703919","1,94617E-05","1,135684457","19,56%",2023-03-10,"2 192,06471552532","9,04%"
2023-03-13,"268,9",308.0,"1,145407215","0,009848623","1,135558591","22,69%",2023-03-13,"2 156,57566833096","10,78%"
2023-03-14,"273,2",312.0,"1,142020498","0,00629077","1,135729728","20,31%",2023-03-14,"2 186,35958142262","9,59%"
2023-03-15,263,300.0,"1,140684411","0,004856834","1,135827576","24,87%",2023-03-15,"2 096,80163903072","14,22%"
2023-03-16,"266,6",303.0,"1,136534134","0,000595942","1,135938191","22,84%",2023-03-16,"2 125,23470646314","10,89%"
2023-03-17,"260,3",298.0,"1,144832885","0,008458789","1,136374097","26,43%",2023-03-17,"2 088,02068966822","13,12%"
2023-03-20,"263,6",303.0,"1,149468892","0,012755166","1,136713727","23,60%",2023-03-20,"2 118,71428695886","10,34%"
2023-03-21,"268,4",307.0,"1,143815201","0,006871128","1,136944074","22,47%",2023-03-21,"2 145,39735214757","9,90%"
2023-03-22,"267,9",307.0,"1,145949981","0,008691945","1,137258036","21,87%",2023-03-22,"2 146,82598100056","9,22%"
2023-03-23,"267,2",300.0,"1,122754491","-0,014645431","1,137399922","21,97%",2023-03-23,"2 135,99654344342","9,64%"
2023-03-24,"265,5",295.0,"1,111111111","-0,026235408","1,137346519","21,62%",2023-03-24,"2 087,80753873535","11,90%"
2023-03-27,"267,4",297.0,"1,110695587","-0,026499242","1,137194829","21,35%",2023-03-27,"2 111,76858705370","11,56%"
2023-03-28,"267,4",300.0,"1,121914734","-0,015278942","1,137193677","20,53%",2023-03-28,"2 115,61445393675","10,63%"
2023-03-29,"271,5",305.0,"1,123388582","-0,013753722","1,137142304","17,50%",2023-03-29,"2 149,36357659409","8,12%"
2023-03-30,"278,4",311.0,"1,117097701","-0,019817848","1,136915549","13,61%",2023-03-30,"2 199,44042023928","4,47%"
2023-03-31,"279,2",314.0,"1,124641834","-0,012169188","1,136811022","13,61%",2023-03-31,"2 223,74496597772","3,88%"
2023-04-03,"279,1",313.0,"1,121461842","-0,0152529","1,136714741","12,47%",2023-04-03,"2 211,01938283069","3,93%"
2023-04-04,"283,6",314.0,"1,10719323","-0,029532556","1,136725786","12,34%",2023-04-04,"2 215,91095870226","5,17%"
2023-04-05,282,312.0,"1,106382979","-0,030337274","1,136720252","14,15%",2023-04-05,"2 174,93787312806","7,47%"
2023-04-06,"289,2",314.0,"1,085753804","-0,0508464","1,136600204","12,00%",2023-04-06,"2 184,72818294388","7,62%"
2023-04-11,"296,9",318.0,"1,0710677","-0,065258952","1,136326652","10,21%",2023-04-11,"2 211,18326646640","6,85%"
2023-04-12,299,326.0,"1,090301003","-0,045927016","1,13622802","10,00%",2023-04-12,"2 215,15476378014","7,00%"
2023-04-13,"302,7",327.0,"1,080277502","-0,05566201","1,135939513","8,13%",2023-04-13,"2 225,13729033545","6,42%"
2023-04-14,303,329.0,"1,085808581","-0,049855494","1,135664075","8,48%",2023-04-14,"2 249,47154319567","5,29%"
2023-04-17,300,332.0,"1,106666667","-0,028801665","1,135468331","9,30%",2023-04-17,"2 249,66598010064","4,75%"
2023-04-18,"291,9",323.0,"1,106543337","-0,028716883","1,135260219","12,23%",2023-04-18,"2 256,27724949940","4,81%"
2023-04-19,"292,1",322.0,"1,102362205","-0,03277022","1,135132425","13,11%",2023-04-19,"2 249,68091671216","5,25%"
2023-04-20,"290,1",322.0,"1,109962082","-0,025191793","1,135153875","11,34%",2023-04-20,"2 248,81679120942","4,05%"
2023-04-21,"289,5",318.0,"1,098445596","-0,036688152","1,135133748","12,19%",2023-04-21,"2 246,40751098025","4,95%"
2023-04-24,"292,8",320.0,"1,092896175","-0,042023978","1,134920153","11,37%",2023-04-24,"2 259,82316831357","4,28%"
2023-04-25,"290,9",317.0,"1,089721554","-0,044911729","1,134633283","12,31%",2023-04-25,"2 249,20207099998","4,86%"
2023-04-26,"288,4",315.0,"1,09223301","-0,042238166","1,134471176","13,04%",2023-04-26,"2 240,08035750249","5,01%"
2023-04-27,288,314.0,"1,090277778","-0,043941974","1,134219752","14,86%",2023-04-27,"2 271,10220577639","4,24%"
2023-04-28,"292,3",317.0,"1,084502224","-0,049241552","1,133743776","13,92%",2023-04-28,"2 270,58392048160","3,62%"
2023-05-02,"288,2",315.0,"1,092990978","-0,04041635","1,133407328","15,65%",2023-05-02,"2 235,02641628196","5,68%"
2023-05-03,"288,3",312.0,"1,082206035","-0,050705399","1,132911435","17,59%",2023-05-03,"2 238,76231359172","6,54%"
2023-05-04,"287,3",308.0,"1,072050122","-0,060031923","1,132082045","18,83%",2023-05-04,"2 228,17414505940","8,11%"
2023-05-05,"289,8",312.0,"1,076604555","-0,054652419","1,131256974","18,29%",2023-05-05,"2 240,48399466225","7,58%"
2023-05-08,"292,4",312.0,"1,067031464","-0,063423367","1,130454831","17,75%",2023-05-08,"2 239,09611080206","7,85%"
2023-05-09,286,309.0,"1,08041958","-0,049417057","1,129836637","20,14%",2023-05-09,"2 223,57794825093","8,61%"
2023-05-10,"285,8",306.0,"1,070678796","-0,058360705","1,129039501","21,48%",2023-05-10,"2 208,65836475357","9,86%"
2023-05-11,"287,7",306.0,"1,063607925","-0,064514802","1,128122727","21,79%",2023-05-11,"2 229,91119785207","9,22%"
2023-05-12,"289,2",308.0,"1,065006916","-0,062237704","1,127244619","20,68%",2023-05-12,"2 236,03348996838","9,06%"
2023-05-15,293,311.0,"1,061433447","-0,064831345","1,126264792","20,68%",2023-05-15,"2 251,24366234400","8,48%"
2023-05-16,"291,6",308.0,"1,056241427","-0,069021","1,125262427","20,95%",2023-05-16,"2 236,25385571443","9,43%"
2023-05-17,"289,2",308.0,"1,065006916","-0,05934574","1,124352655","21,82%",2023-05-17,"2 246,20307578842","9,20%"
2023-05-19,"296,3",313.0,"1,056361795","-0,067095013","1,123456809","19,71%",2023-05-19,"2 288,37327231239","7,57%"
2023-05-22,"295,6",313.0,"1,058863329","-0,063678493","1,122541822","19,76%",2023-05-22,"2 283,30745985532","7,54%"
2023-05-23,"292,3",311.0,"1,063975368","-0,057757981","1,121733349","21,18%",2023-05-23,"2 267,34363173558","8,01%"
2023-05-24,"286,4",304.0,"1,061452514","-0,059405852","1,120858366","24,02%",2023-05-24,"2 229,89221104436","10,36%"
2023-05-25,"283,2",302.0,"1,066384181","-0,053596297","1,119980478","25,95%",2023-05-25,"2 231,57051091181","10,75%"
2023-05-26,"289,5",306.0,"1,056994819","-0,062013405","1,119008223","24,49%",2023-05-26,"2 272,19787068890","9,48%"
2023-05-29,"290,1",304.0,"1,047914512","-0,070002738","1,117917251","23,82%",2023-05-29,"2 258,64339582335","9,77%"
2023-05-30,"289,5",301.0,"1,039723661","-0,077020743","1,116744405","26,94%",2023-05-30,"2 254,99807403946","11,84%"
2023-05-31,"290,1",298.0,"1,027231989","-0,088285113","1,115517102","27,03%",2023-05-31,"2 234,95724733252","13,09%"
2023-06-01,"289,5",302.0,"1,043177893","-0,071288558","1,114466451","27,05%",2023-06-01,"2 252,42595487710","12,23%"
2023-06-02,"294,4",311.0,"1,05638587","-0,057066436","1,113452305","27,11%",2023-06-02,"2 292,50297248971","10,52%"
2023-06-05,"295,2",312.0,"1,056910569","-0,0555097","1,112420269","23,10%",2023-06-05,"2 293,06312177281","9,23%"
2023-06-07,296,315.0,"1,064189189","-0,047228858","1,111418048","24,19%",2023-06-07,"2 305,36114387588","9,09%"
2023-06-08,"295,5",315.0,"1,065989848","-0,044446707","1,110436555","24,53%",2023-06-08,"2 302,98057312812","9,01%"
2023-06-09,"292,8",314.0,"1,072404372","-0,037225829","1,109630201","27,36%",2023-06-09,"2 301,98061490445","10,80%"
2023-06-12,"289,4",312.0,"1,078092605","-0,030751293","1,108843898","28,51%",2023-06-12,"2 299,49986034102","10,21%"
2023-06-13,290,316.0,"1,089655172","-0,018557315","1,108212488","27,66%",2023-06-13,"2 320,95570922298","8,84%"
2023-06-14,"290,5",317.0,"1,091222031","-0,016304687","1,107526718","27,64%",2023-06-14,"2 312,75114855896","10,17%"
2023-06-15,"293,7",317.0,"1,079332652","-0,02736607","1,106698722","27,27%",2023-06-15,"2 310,66269231563","9,81%"
2023-06-16,"298,6",318.0,"1,064969859","-0,040813469","1,105783328","23,28%",2023-06-16,"2 322,63916420199","8,42%"
2023-06-19,"292,6",315.0,"1,076555024","-0,028294795","1,104849819","25,53%",2023-06-19,"2 292,68199883790","9,42%"
2023-06-20,"292,8",312.0,"1,06557377","-0,03830932","1,10388309","24,59%",2023-06-20,"2 281,16086472731","10,19%"
2023-06-21,289,312.0,"1,079584775","-0,02339217","1,102976945","26,89%",2023-06-21,"2 265,62984937962","11,31%"
2023-06-22,"287,7",307.0,"1,067083768","-0,035003855","1,102087623","25,79%",2023-06-22,"2 235,40869775327","12,05%"
2023-06-26,"286,1",309.0,"1,080041943","-0,021389075","1,101431018","29,43%",2023-06-26,"2 238,49791835715","12,68%"
2023-06-27,"288,1",309.0,"1,072544255","-0,028144805","1,10068906","27,21%",2023-06-27,"2 244,59562561127","11,98%"
2023-06-28,"292,4",311.0,"1,063611491","-0,036168985","1,099780476","26,09%",2023-06-28,"2 262,06596667319","11,36%"
2023-06-29,293,313.0,"1,068259386","-0,030591847","1,098851233","24,20%",2023-06-29,"2 284,76916724892","9,41%"
2023-06-30,"297,2",317.0,"1,066621803","-0,031414888","1,098036691","19,72%",2023-06-30,"2 309,90362300435","8,53%"
2023-07-03,296,319.0,"1,077702703","-0,019809812","1,097512514","21,22%",2023-07-03,"2 294,59260213672","9,97%"
2023-07-04,"296,9",316.0,"1,064331425","-0,032400658","1,096732083","18,93%",2023-07-04,"2 295,92607337482","8,53%"
2023-07-05,"291,4",314.0,"1,077556623","-0,01853291","1,096089533","22,20%",2023-07-05,"2 279,41674386956","9,91%"
2023-07-06,"287,5",309.0,"1,074782609","-0,020705074","1,095487682","24,35%",2023-07-06,"2 238,51427171779","12,47%"
